"id" "day" "beep" "obs" "StressEvents" "Valence"
100 6 3 53 2 5
100 6 4 54 4 4
100 6 5 55 0 6
100 6 6 56 2 5
100 6 7 57 1 5
100 6 8 58 1 6
100 6 9 59 1 5
100 6 10 60 2 6
100 7 1 61 1 5
100 7 2 62 4 7
100 7 3 63 3 6
100 7 4 64 2 6
100 7 5 65 1 5
100 7 6 66 0 5
100 7 7 67 1 6
100 7 8 68 1 6
100 7 9 69 1 6
100 7 10 70 1 5
101 1 1 1 1 6
101 1 2 2 0 5
101 1 3 3 4 4
101 1 4 4 1 6
101 1 5 5 0 4
101 1 6 6 0 5
101 1 7 7 0 4
101 1 8 8 1 6
101 1 9 9 0 5
101 1 10 10 0 5
101 2 1 11 0 6
101 2 2 12 3 5
101 2 3 13 0 5
101 2 4 14 2 6
101 2 5 15 0 5
101 2 6 16 1 5
101 2 7 17 1 3
101 2 8 18 0 5
101 2 9 19 0 6
101 2 10 20 1 6
101 3 1 21 0 5
101 3 2 22 0 5
101 3 3 23 0 6
101 3 4 24 0 4
101 3 5 25 0 5
101 3 6 26 1 4
101 3 7 27 1 5
101 3 8 28 3 5
101 3 9 29 0 5
101 3 10 30 0 5
101 4 1 31 1 6
101 4 2 32 0 6
101 4 3 33 1 4
101 4 4 34 2 5
101 4 5 35 0 5
101 4 6 36 0 6
101 4 7 37 0 5
101 4 8 38 3 6
101 4 9 39 2 4
101 4 10 40 0 5
101 5 1 41 0 6
101 5 2 42 1 4
101 5 3 43 2 4
101 5 4 44 1 5
101 5 5 45 0 5
101 5 6 46 2 6
101 5 7 47 0 5
101 5 8 48 0 5
101 5 9 49 1 4
101 5 10 50 3 5
101 6 1 51 1 5
101 6 2 52 0 4
101 6 3 53 1 6
101 6 4 54 3 4
101 6 5 55 0 5
101 6 6 56 1 5
101 6 7 57 2 4
101 6 8 58 2 5
101 6 9 59 1 6
101 6 10 60 1 5
101 7 1 61 1 5
101 7 2 62 1 6
101 7 3 63 0 5
101 7 4 64 0 5
101 7 5 65 0 5
101 7 6 66 1 4
101 7 7 67 0 5
101 7 8 68 2 7
101 7 9 69 0 5
101 7 10 70 1 5
102 1 1 1 0 6
102 1 2 2 0 6
102 1 3 3 0 6
102 1 4 4 0 5
102 1 5 5 1 5
102 1 6 6 1 5
102 1 7 7 0 4
102 1 8 8 1 5
102 1 9 9 0 5
102 1 10 10 0 6
102 2 1 11 0 6
102 2 2 12 0 6
102 2 3 13 0 5
102 2 4 14 1 4
102 2 5 15 0 4
102 2 6 16 0 4
102 2 7 17 1 4
102 2 8 18 0 5
102 2 9 19 0 5
102 2 10 20 0 6
102 3 1 21 0 4
102 3 2 22 0 5
102 3 3 23 2 5
102 3 4 24 0 5
102 3 5 25 1 6
102 3 6 26 2 4
102 3 7 27 0 5
102 3 8 28 0 5
102 3 9 29 1 4
102 3 10 30 0 5
102 4 1 31 1 5
102 4 2 32 1 5
102 4 3 33 0 4
102 4 4 34 0 5
102 4 5 35 1 5
102 4 6 36 0 5
102 4 7 37 0 6
102 4 8 38 0 4
102 4 9 39 0 5
102 4 10 40 0 4
102 5 1 41 0 6
102 5 2 42 0 6
102 5 3 43 1 3
102 5 4 44 0 5
102 5 5 45 3 4
102 5 6 46 1 6
102 5 7 47 1 5
102 5 8 48 1 5
102 5 9 49 0 5
102 5 10 50 1 4
102 6 1 51 1 4
102 6 2 52 0 6
102 6 3 53 3 5
102 6 4 54 1 4
102 6 5 55 2 4
102 6 6 56 0 5
102 6 7 57 1 4
102 6 8 58 1 5
102 6 9 59 0 6
102 6 10 60 1 4
102 7 1 61 1 4
102 7 2 62 0 6
102 7 3 63 1 5
102 7 4 64 0 6
102 7 5 65 0 5
102 7 6 66 0 5
102 7 7 67 0 5
102 7 8 68 0 4
102 7 9 69 0 4
102 7 10 70 0 6
103 1 1 1 0 5
103 1 2 2 1 6
103 1 3 3 0 4
103 1 4 4 0 6
103 1 5 5 0 5
103 1 6 6 0 5
103 1 7 7 0 5
103 1 8 8 0 5
103 1 9 9 0 5
103 1 10 10 1 4
103 2 1 11 0 4
103 2 2 12 0 5
103 2 3 13 1 5
103 2 4 14 0 5
103 2 5 15 0 5
103 2 6 16 1 6
103 2 7 17 1 5
103 2 8 18 0 5
103 2 9 19 1 5
103 2 10 20 0 7
103 3 1 21 2 5
103 3 2 22 0 6
103 3 3 23 0 4
103 3 4 24 0 5
103 3 5 25 0 5
103 3 6 26 0 6
103 3 7 27 3 5
103 3 8 28 2 5
103 3 9 29 0 7
103 3 10 30 0 5
103 4 1 31 2 5
103 4 2 32 0 4
103 4 3 33 1 4
103 4 4 34 1 6
103 4 5 35 0 5
103 4 6 36 0 5
103 4 7 37 1 4
103 4 8 38 0 5
103 4 9 39 0 4
103 4 10 40 0 5
103 5 1 41 2 4
103 5 2 42 0 5
103 5 3 43 0 5
103 5 4 44 0 5
103 5 5 45 0 5
103 5 6 46 0 4
103 5 7 47 0 5
103 5 8 48 0 6
103 5 9 49 2 6
103 5 10 50 0 4
103 6 1 51 0 6
103 6 2 52 0 4
103 6 3 53 2 5
103 6 4 54 2 4
103 6 5 55 0 6
103 6 6 56 0 5
103 6 7 57 1 5
103 6 8 58 0 5
103 6 9 59 0 7
103 6 10 60 1 5
103 7 1 61 0 5
103 7 2 62 0 5
103 7 3 63 1 5
103 7 4 64 0 6
103 7 5 65 1 5
103 7 6 66 0 5
103 7 7 67 0 5
103 7 8 68 0 5
103 7 9 69 1 6
103 7 10 70 0 6
104 1 1 1 2 4
104 1 2 2 0 4
104 1 3 3 0 6
104 1 4 4 1 5
104 1 5 5 0 4
104 1 6 6 0 4
104 1 7 7 0 4
104 1 8 8 1 5
104 1 9 9 0 5
104 1 10 10 0 6
104 2 1 11 0 6
104 2 2 12 0 6
104 2 3 13 0 5
104 2 4 14 0 6
104 2 5 15 0 4
104 2 6 16 0 5
104 2 7 17 0 5
104 2 8 18 0 5
104 2 9 19 0 4
104 2 10 20 1 5
104 3 1 21 0 5
104 3 2 22 0 6
104 3 3 23 0 5
104 3 4 24 1 5
104 3 5 25 0 5
104 3 6 26 0 6
104 3 7 27 1 5
104 3 8 28 1 5
104 3 9 29 0 6
104 3 10 30 1 4
104 4 1 31 0 6
104 4 2 32 0 5
104 4 3 33 1 4
104 4 4 34 0 5
104 4 5 35 0 5
104 4 6 36 0 6
104 4 7 37 0 4
104 4 8 38 0 5
104 4 9 39 0 4
104 4 10 40 0 5
104 5 1 41 0 5
104 5 2 42 1 6
104 5 3 43 0 6
104 5 4 44 0 5
104 5 5 45 0 6
104 5 6 46 1 4
104 5 7 47 0 5
104 5 8 48 1 6
104 5 9 49 0 5
104 5 10 50 0 4
104 6 1 51 0 5
104 6 2 52 1 6
104 6 3 53 1 5
104 6 4 54 2 3
104 6 5 55 1 4
104 6 6 56 0 4
104 6 7 57 0 5
104 6 8 58 0 5
104 6 9 59 0 6
104 6 10 60 0 4
104 7 1 61 0 5
104 7 2 62 0 4
104 7 3 63 0 6
104 7 4 64 0 4
104 7 5 65 1 4
104 7 6 66 1 6
104 7 7 67 0 5
104 7 8 68 0 5
104 7 9 69 0 4
104 7 10 70 0 3
105 1 1 1 1 5
105 1 2 2 0 5
105 1 3 3 1 6
105 1 4 4 3 5
105 1 5 5 2 6
105 1 6 6 0 5
105 1 7 7 0 6
105 1 8 8 1 4
105 1 9 9 1 6
105 1 10 10 2 6
105 2 1 11 0 6
105 2 2 12 3 5
105 2 3 13 0 4
105 2 4 14 0 5
105 2 5 15 0 6
105 2 6 16 3 6
105 2 7 17 1 6
105 2 8 18 3 5
105 2 9 19 0 6
105 2 10 20 0 4
105 3 1 21 1 3
105 3 2 22 1 5
105 3 3 23 2 5
105 3 4 24 0 4
105 3 5 25 1 5
105 3 6 26 2 4
105 3 7 27 1 4
105 3 8 28 1 6
105 3 9 29 0 3
105 3 10 30 1 5
105 4 1 31 2 5
105 4 2 32 1 5
105 4 3 33 0 5
105 4 4 34 2 5
105 4 5 35 1 5
105 4 6 36 0 4
105 4 7 37 0 6
105 4 8 38 2 6
105 4 9 39 2 4
105 4 10 40 1 5
105 5 1 41 1 5
105 5 2 42 1 5
105 5 3 43 4 5
105 5 4 44 0 5
105 5 5 45 0 6
105 5 6 46 0 4
105 5 7 47 2 6
105 5 8 48 0 5
105 5 9 49 0 5
105 5 10 50 0 5
105 6 1 51 0 5
105 6 2 52 1 5
105 6 3 53 0 5
105 6 4 54 1 5
105 6 5 55 0 5
105 6 6 56 0 5
105 6 7 57 0 4
105 6 8 58 1 5
105 6 9 59 1 6
105 6 10 60 1 5
105 7 1 61 0 5
105 7 2 62 0 6
105 7 3 63 1 4
105 7 4 64 0 4
105 7 5 65 0 6
105 7 6 66 3 5
105 7 7 67 2 4
105 7 8 68 0 6
105 7 9 69 0 6
105 7 10 70 0 6
106 1 1 1 0 4
106 1 2 2 0 6
106 1 3 3 2 5
106 1 4 4 2 4
106 1 5 5 1 4
106 1 6 6 0 6
106 1 7 7 1 6
106 1 8 8 0 4
106 1 9 9 0 5
106 1 10 10 1 4
106 2 1 11 1 6
106 2 2 12 0 5
106 2 3 13 1 6
106 2 4 14 1 5
106 2 5 15 0 5
106 2 6 16 1 5
106 2 7 17 0 4
106 2 8 18 0 6
106 2 9 19 1 6
106 2 10 20 0 5
106 3 1 21 2 5
106 3 2 22 1 5
106 3 3 23 1 5
106 3 4 24 2 5
106 3 5 25 1 4
106 3 6 26 1 4
106 3 7 27 2 4
106 3 8 28 1 6
106 3 9 29 0 4
106 3 10 30 2 5
106 4 1 31 0 6
106 4 2 32 0 5
106 4 3 33 0 5
106 4 4 34 1 5
106 4 5 35 1 6
106 4 6 36 1 5
106 4 7 37 0 5
106 4 8 38 0 5
106 4 9 39 1 6
106 4 10 40 1 5
106 5 1 41 0 6
106 5 2 42 1 4
106 5 3 43 0 5
106 5 4 44 0 5
106 5 5 45 2 5
106 5 6 46 0 5
106 5 7 47 0 5
106 5 8 48 0 5
106 5 9 49 0 4
106 5 10 50 3 6
106 6 1 51 0 5
106 6 2 52 0 5
106 6 3 53 0 5
106 6 4 54 0 4
106 6 5 55 1 6
106 6 6 56 0 4
106 6 7 57 2 5
106 6 8 58 0 5
106 6 9 59 0 4
106 6 10 60 1 6
106 7 1 61 1 5
106 7 2 62 0 5
106 7 3 63 0 4
106 7 4 64 1 5
106 7 5 65 0 5
106 7 6 66 1 4
106 7 7 67 0 6
106 7 8 68 1 5
106 7 9 69 0 5
106 7 10 70 1 5
107 1 1 1 0 5
107 1 2 2 1 5
107 1 3 3 1 5
107 1 4 4 0 6
107 1 5 5 0 5
107 1 6 6 0 6
107 1 7 7 3 5
107 1 8 8 0 7
107 1 9 9 0 5
107 1 10 10 0 5
107 2 1 11 0 5
107 2 2 12 0 4
107 2 3 13 0 4
107 2 4 14 1 5
107 2 5 15 0 5
107 2 6 16 1 5
107 2 7 17 0 5
107 2 8 18 0 6
107 2 9 19 0 6
107 2 10 20 4 3
107 3 1 21 0 6
107 3 2 22 2 6
107 3 3 23 0 5
107 3 4 24 1 6
107 3 5 25 1 5
107 3 6 26 0 5
107 3 7 27 0 6
107 3 8 28 0 5
107 3 9 29 0 6
107 3 10 30 0 4
107 4 1 31 2 5
107 4 2 32 3 5
107 4 3 33 0 6
107 4 4 34 0 5
107 4 5 35 1 5
107 4 6 36 1 7
107 4 7 37 1 4
107 4 8 38 2 6
107 4 9 39 1 5
107 4 10 40 2 5
107 5 1 41 3 4
107 5 2 42 0 7
107 5 3 43 3 4
107 5 4 44 2 4
107 5 5 45 0 6
107 5 6 46 1 4
107 5 7 47 1 5
107 5 8 48 2 4
107 5 9 49 0 5
107 5 10 50 1 7
107 6 1 51 0 5
107 6 2 52 0 5
107 6 3 53 0 6
107 6 4 54 0 4
107 6 5 55 0 4
107 6 6 56 3 5
107 6 7 57 1 5
107 6 8 58 1 4
107 6 9 59 1 5
107 6 10 60 1 6
107 7 1 61 1 5
107 7 2 62 0 5
107 7 3 63 0 5
107 7 4 64 2 4
107 7 5 65 2 5
107 7 6 66 0 4
107 7 7 67 0 5
107 7 8 68 2 5
107 7 9 69 0 5
107 7 10 70 1 4
108 1 1 1 3 4
108 1 2 2 0 6
108 1 3 3 2 4
108 1 4 4 2 4
108 1 5 5 1 5
108 1 6 6 1 5
108 1 7 7 1 5
108 1 8 8 3 4
108 1 9 9 1 5
108 1 10 10 0 4
108 2 1 11 0 5
108 2 2 12 2 5
108 2 3 13 1 6
108 2 4 14 0 6
108 2 5 15 1 6
108 2 6 16 0 5
108 2 7 17 0 4
108 2 8 18 3 4
108 2 9 19 1 5
108 2 10 20 2 3
108 3 1 21 0 6
108 3 2 22 0 5
108 3 3 23 1 6
108 3 4 24 0 5
108 3 5 25 1 3
108 3 6 26 2 6
108 3 7 27 3 6
108 3 8 28 2 5
108 3 9 29 4 5
108 3 10 30 2 5
108 4 1 31 1 5
108 4 2 32 1 5
108 4 3 33 4 5
108 4 4 34 1 6
108 4 5 35 1 6
108 4 6 36 0 6
108 4 7 37 0 5
108 4 8 38 3 5
108 4 9 39 1 5
108 4 10 40 1 6
108 5 1 41 2 6
108 5 2 42 1 5
108 5 3 43 1 5
108 5 4 44 4 5
108 5 5 45 2 5
108 5 6 46 1 5
108 5 7 47 1 4
108 5 8 48 1 5
108 5 9 49 0 5
108 5 10 50 2 4
108 6 1 51 0 5
108 6 2 52 4 5
108 6 3 53 4 5
108 6 4 54 3 5
108 6 5 55 3 5
108 6 6 56 1 6
108 6 7 57 2 6
108 6 8 58 1 5
108 6 9 59 0 4
108 6 10 60 1 5
108 7 1 61 2 4
108 7 2 62 1 6
108 7 3 63 0 5
108 7 4 64 1 6
108 7 5 65 3 6
108 7 6 66 1 5
108 7 7 67 2 5
108 7 8 68 3 5
108 7 9 69 1 4
108 7 10 70 3 5
109 1 1 1 0 6
109 1 2 2 0 5
109 1 3 3 0 5
109 1 4 4 2 5
109 1 5 5 0 6
109 1 6 6 0 5
109 1 7 7 0 4
109 1 8 8 0 5
109 1 9 9 0 6
109 1 10 10 1 5
109 2 1 11 1 5
109 2 2 12 0 5
109 2 3 13 0 6
109 2 4 14 1 5
109 2 5 15 0 7
109 2 6 16 0 4
109 2 7 17 0 5
109 2 8 18 0 6
109 2 9 19 1 5
109 2 10 20 0 6
109 3 1 21 1 5
109 3 2 22 0 4
109 3 3 23 0 5
109 3 4 24 0 5
109 3 5 25 0 5
109 3 6 26 0 5
109 3 7 27 1 6
109 3 8 28 0 5
109 3 9 29 0 5
109 3 10 30 0 5
109 4 1 31 1 4
109 4 2 32 0 5
109 4 3 33 2 5
109 4 4 34 1 4
109 4 5 35 1 4
109 4 6 36 0 5
109 4 7 37 0 5
109 4 8 38 0 6
109 4 9 39 2 5
109 4 10 40 0 5
109 5 1 41 0 5
109 5 2 42 0 4
109 5 3 43 1 6
109 5 4 44 0 5
109 5 5 45 0 7
109 5 6 46 0 5
109 5 7 47 0 4
109 5 8 48 0 6
109 5 9 49 0 5
109 5 10 50 1 6
109 6 1 51 1 4
109 6 2 52 1 7
109 6 3 53 1 6
109 6 4 54 0 5
109 6 5 55 0 6
109 6 6 56 0 5
109 6 7 57 0 6
109 6 8 58 0 5
109 6 9 59 0 5
109 6 10 60 1 4
109 7 1 61 0 5
109 7 2 62 1 4
109 7 3 63 0 6
109 7 4 64 0 5
109 7 5 65 0 5
109 7 6 66 1 6
109 7 7 67 0 4
109 7 8 68 0 6
109 7 9 69 0 5
109 7 10 70 1 5
110 1 1 1 1 4
110 1 2 2 0 5
110 1 3 3 0 6
110 1 4 4 0 5
110 1 5 5 1 5
110 1 6 6 1 5
110 1 7 7 2 5
110 1 8 8 0 5
110 1 9 9 0 5
110 1 10 10 1 7
110 2 1 11 0 4
110 2 2 12 0 5
110 2 3 13 0 6
110 2 4 14 0 4
110 2 5 15 1 4
110 2 6 16 0 4
110 2 7 17 0 5
110 2 8 18 0 6
110 2 9 19 0 5
110 2 10 20 0 5
110 3 1 21 0 4
110 3 2 22 0 4
110 3 3 23 1 5
110 3 4 24 1 5
110 3 5 25 0 5
110 3 6 26 1 4
110 3 7 27 0 5
110 3 8 28 0 5
110 3 9 29 0 4
110 3 10 30 1 4
110 4 1 31 1 5
110 4 2 32 2 4
110 4 3 33 0 4
110 4 4 34 0 5
110 4 5 35 0 5
110 4 6 36 1 6
110 4 7 37 1 4
110 4 8 38 0 5
110 4 9 39 0 6
110 4 10 40 0 4
110 5 1 41 0 6
110 5 2 42 1 6
110 5 3 43 1 4
110 5 4 44 0 5
110 5 5 45 0 2
110 5 6 46 1 4
110 5 7 47 0 6
110 5 8 48 0 3
110 5 9 49 2 5
110 5 10 50 0 4
110 6 1 51 0 5
110 6 2 52 0 5
110 6 3 53 0 5
110 6 4 54 0 5
110 6 5 55 1 5
110 6 6 56 2 5
110 6 7 57 0 6
110 6 8 58 0 4
110 6 9 59 1 5
110 6 10 60 1 4
110 7 1 61 0 5
110 7 2 62 3 5
110 7 3 63 0 6
110 7 4 64 1 4
110 7 5 65 0 5
110 7 6 66 0 4
110 7 7 67 0 5
110 7 8 68 1 4
110 7 9 69 0 5
110 7 10 70 0 6
111 1 1 1 0 6
111 1 2 2 1 4
111 1 3 3 0 4
111 1 4 4 0 6
111 1 5 5 0 5
111 1 6 6 3 4
111 1 7 7 0 5
111 1 8 8 1 4
111 1 9 9 0 5
111 1 10 10 0 5
111 2 1 11 0 6
111 2 2 12 0 5
111 2 3 13 0 5
111 2 4 14 2 5
111 2 5 15 0 6
111 2 6 16 0 5
111 2 7 17 3 4
111 2 8 18 2 5
111 2 9 19 0 5
111 2 10 20 0 6
111 3 1 21 0 4
111 3 2 22 1 5
111 3 3 23 1 5
111 3 4 24 1 5
111 3 5 25 0 6
111 3 6 26 0 6
111 3 7 27 0 4
111 3 8 28 0 4
111 3 9 29 1 5
111 3 10 30 0 5
111 4 1 31 0 5
111 4 2 32 0 5
111 4 3 33 0 6
111 4 4 34 1 5
111 4 5 35 0 6
111 4 6 36 1 5
111 4 7 37 0 5
111 4 8 38 0 4
111 4 9 39 0 5
111 4 10 40 0 4
111 5 1 41 0 4
111 5 2 42 0 5
111 5 3 43 0 4
111 5 4 44 1 5
111 5 5 45 2 4
111 5 6 46 0 5
111 5 7 47 2 4
111 5 8 48 0 5
111 5 9 49 1 4
111 5 10 50 0 5
111 6 1 51 0 5
111 6 2 52 0 6
111 6 3 53 0 7
111 6 4 54 0 4
111 6 5 55 0 5
111 6 6 56 0 5
111 6 7 57 0 5
111 6 8 58 0 4
111 6 9 59 1 5
111 6 10 60 1 5
111 7 1 61 0 5
111 7 2 62 0 6
111 7 3 63 0 4
111 7 4 64 0 5
111 7 5 65 0 5
111 7 6 66 2 5
111 7 7 67 1 5
111 7 8 68 0 5
111 7 9 69 1 6
111 7 10 70 0 4
112 1 1 1 0 5
112 1 2 2 1 5
112 1 3 3 0 5
112 1 4 4 0 6
112 1 5 5 0 5
112 1 6 6 0 5
112 1 7 7 0 4
112 1 8 8 1 6
112 1 9 9 0 6
112 1 10 10 0 6
112 2 1 11 0 4
112 2 2 12 0 6
112 2 3 13 1 5
112 2 4 14 0 6
112 2 5 15 0 5
112 2 6 16 0 5
112 2 7 17 0 5
112 2 8 18 0 4
112 2 9 19 0 5
112 2 10 20 0 5
112 3 1 21 0 4
112 3 2 22 0 5
112 3 3 23 3 4
112 3 4 24 0 5
112 3 5 25 1 5
112 3 6 26 0 6
112 3 7 27 0 4
112 3 8 28 1 5
112 3 9 29 0 5
112 3 10 30 0 5
112 4 1 31 1 6
112 4 2 32 0 5
112 4 3 33 0 4
112 4 4 34 0 4
112 4 5 35 0 5
112 4 6 36 1 4
112 4 7 37 0 6
112 4 8 38 0 5
112 4 9 39 0 3
112 4 10 40 0 4
112 5 1 41 0 4
112 5 2 42 0 4
112 5 3 43 0 4
112 5 4 44 1 5
112 5 5 45 1 5
112 5 6 46 0 5
112 5 7 47 1 6
112 5 8 48 0 5
112 5 9 49 0 6
112 5 10 50 0 4
112 6 1 51 0 5
112 6 2 52 0 4
112 6 3 53 0 5
112 6 4 54 0 4
112 6 5 55 0 5
112 6 6 56 1 5
112 6 7 57 1 6
112 6 8 58 0 4
112 6 9 59 0 4
112 6 10 60 1 5
112 7 1 61 2 4
112 7 2 62 1 4
112 7 3 63 0 5
112 7 4 64 1 5
112 7 5 65 1 6
112 7 6 66 0 5
112 7 7 67 0 5
112 7 8 68 0 6
112 7 9 69 3 5
112 7 10 70 0 5
113 1 1 1 0 5
113 1 2 2 1 7
113 1 3 3 0 5
113 1 4 4 1 4
113 1 5 5 0 5
113 1 6 6 3 4
113 1 7 7 1 4
113 1 8 8 0 6
113 1 9 9 0 4
113 1 10 10 1 4
113 2 1 11 0 5
113 2 2 12 1 5
113 2 3 13 1 5
113 2 4 14 3 5
113 2 5 15 0 7
113 2 6 16 0 6
113 2 7 17 1 4
113 2 8 18 0 5
113 2 9 19 0 5
113 2 10 20 0 6
113 3 1 21 0 4
113 3 2 22 2 5
113 3 3 23 0 5
113 3 4 24 1 5
113 3 5 25 3 4
113 3 6 26 0 5
113 3 7 27 1 4
113 3 8 28 1 5
113 3 9 29 0 5
113 3 10 30 1 6
113 4 1 31 1 6
113 4 2 32 1 4
113 4 3 33 2 5
113 4 4 34 0 6
113 4 5 35 1 5
113 4 6 36 0 4
113 4 7 37 2 4
113 4 8 38 1 5
113 4 9 39 0 4
113 4 10 40 0 6
113 5 1 41 3 4
113 5 2 42 2 5
113 5 3 43 0 6
113 5 4 44 1 6
113 5 5 45 2 4
113 5 6 46 1 4
113 5 7 47 0 5
113 5 8 48 3 6
113 5 9 49 2 6
113 5 10 50 2 6
113 6 1 51 1 4
113 6 2 52 0 5
113 6 3 53 0 5
113 6 4 54 0 6
113 6 5 55 1 4
113 6 6 56 2 4
113 6 7 57 1 6
113 6 8 58 0 6
113 6 9 59 1 4
113 6 10 60 1 6
113 7 1 61 0 5
113 7 2 62 3 5
113 7 3 63 2 5
113 7 4 64 1 5
113 7 5 65 1 5
113 7 6 66 2 6
113 7 7 67 0 6
113 7 8 68 2 5
113 7 9 69 2 4
113 7 10 70 0 5
114 1 1 1 0 3
114 1 2 2 0 5
114 1 3 3 1 4
114 1 4 4 1 4
114 1 5 5 1 5
114 1 6 6 0 7
114 1 7 7 0 4
114 1 8 8 0 4
114 1 9 9 1 5
114 1 10 10 0 5
114 2 1 11 0 7
114 2 2 12 1 5
114 2 3 13 0 5
114 2 4 14 0 5
114 2 5 15 0 6
114 2 6 16 3 5
114 2 7 17 1 5
114 2 8 18 0 5
114 2 9 19 0 4
114 2 10 20 1 4
114 3 1 21 1 5
114 3 2 22 0 6
114 3 3 23 0 5
114 3 4 24 0 5
114 3 5 25 0 4
114 3 6 26 2 6
114 3 7 27 1 6
114 3 8 28 1 5
114 3 9 29 0 6
114 3 10 30 0 5
114 4 1 31 2 5
114 4 2 32 0 6
114 4 3 33 1 5
114 4 4 34 0 4
114 4 5 35 2 5
114 4 6 36 0 5
114 4 7 37 0 5
114 4 8 38 0 4
114 4 9 39 0 5
114 4 10 40 0 6
114 5 1 41 1 5
114 5 2 42 1 6
114 5 3 43 0 5
114 5 4 44 0 5
114 5 5 45 2 4
114 5 6 46 0 5
114 5 7 47 0 5
114 5 8 48 2 5
114 5 9 49 1 5
114 5 10 50 0 5
114 6 1 51 1 5
114 6 2 52 0 4
114 6 3 53 3 5
114 6 4 54 0 4
114 6 5 55 1 6
114 6 6 56 0 5
114 6 7 57 0 5
114 6 8 58 0 4
114 6 9 59 0 6
114 6 10 60 2 5
114 7 1 61 1 4
114 7 2 62 2 5
114 7 3 63 0 5
114 7 4 64 0 5
114 7 5 65 1 5
114 7 6 66 0 5
114 7 7 67 2 6
114 7 8 68 2 5
114 7 9 69 0 5
114 7 10 70 1 4
115 1 1 1 0 5
115 1 2 2 0 5
115 1 3 3 0 5
115 1 4 4 3 4
115 1 5 5 1 5
115 1 6 6 0 4
115 1 7 7 0 5
115 1 8 8 1 5
115 1 9 9 0 7
115 1 10 10 0 5
115 2 1 11 0 4
115 2 2 12 0 6
115 2 3 13 1 6
115 2 4 14 0 6
115 2 5 15 0 5
115 2 6 16 1 6
115 2 7 17 1 6
115 2 8 18 0 6
115 2 9 19 2 5
115 2 10 20 0 4
115 3 1 21 1 6
115 3 2 22 0 4
115 3 3 23 0 5
115 3 4 24 1 4
115 3 5 25 0 6
115 3 6 26 1 6
115 3 7 27 0 5
115 3 8 28 1 5
115 3 9 29 0 4
115 3 10 30 0 5
115 4 1 31 1 5
115 4 2 32 0 5
115 4 3 33 2 5
115 4 4 34 0 3
115 4 5 35 1 5
115 4 6 36 0 5
115 4 7 37 0 6
115 4 8 38 1 6
115 4 9 39 0 6
115 4 10 40 0 6
115 5 1 41 1 5
115 5 2 42 1 5
115 5 3 43 1 4
115 5 4 44 2 6
115 5 5 45 0 4
115 5 6 46 1 5
115 5 7 47 0 5
115 5 8 48 0 5
115 5 9 49 0 6
115 5 10 50 2 4
115 6 1 51 0 6
115 6 2 52 0 5
115 6 3 53 0 5
115 6 4 54 0 5
115 6 5 55 0 5
115 6 6 56 0 4
115 6 7 57 0 5
115 6 8 58 0 5
115 6 9 59 0 4
115 6 10 60 0 6
115 7 1 61 0 6
115 7 2 62 1 6
115 7 3 63 0 5
115 7 4 64 0 5
115 7 5 65 0 6
115 7 6 66 0 6
115 7 7 67 0 6
115 7 8 68 0 5
115 7 9 69 0 6
115 7 10 70 2 6
116 1 1 1 0 5
116 1 2 2 0 5
116 1 3 3 1 5
116 1 4 4 0 4
116 1 5 5 0 4
116 1 6 6 1 5
116 1 7 7 1 5
116 1 8 8 0 5
116 1 9 9 1 6
116 1 10 10 0 4
116 2 1 11 1 5
116 2 2 12 0 5
116 2 3 13 1 5
116 2 4 14 0 5
116 2 5 15 0 6
116 2 6 16 0 6
116 2 7 17 1 6
116 2 8 18 0 5
116 2 9 19 2 6
116 2 10 20 1 4
116 3 1 21 1 5
116 3 2 22 1 6
116 3 3 23 0 5
116 3 4 24 1 5
116 3 5 25 1 6
116 3 6 26 0 5
116 3 7 27 0 6
116 3 8 28 2 5
116 3 9 29 0 4
116 3 10 30 0 6
116 4 1 31 1 4
116 4 2 32 0 6
116 4 3 33 3 4
116 4 4 34 2 5
116 4 5 35 0 5
116 4 6 36 1 6
116 4 7 37 0 5
116 4 8 38 1 6
116 4 9 39 0 5
116 4 10 40 0 5
116 5 1 41 0 6
116 5 2 42 1 4
116 5 3 43 1 4
116 5 4 44 0 5
116 5 5 45 1 5
116 5 6 46 0 5
116 5 7 47 0 7
116 5 8 48 0 4
116 5 9 49 1 4
116 5 10 50 2 4
116 6 1 51 1 6
116 6 2 52 0 6
116 6 3 53 0 4
116 6 4 54 0 4
116 6 5 55 0 5
116 6 6 56 0 4
116 6 7 57 1 5
116 6 8 58 0 5
116 6 9 59 1 4
116 6 10 60 3 5
116 7 1 61 0 5
116 7 2 62 1 6
116 7 3 63 2 5
116 7 4 64 0 5
116 7 5 65 2 5
116 7 6 66 0 6
116 7 7 67 1 5
116 7 8 68 0 5
116 7 9 69 0 5
116 7 10 70 0 5
117 1 1 1 0 4
117 1 2 2 0 5
117 1 3 3 1 6
117 1 4 4 0 6
117 1 5 5 2 4
117 1 6 6 1 4
117 1 7 7 0 5
117 1 8 8 0 5
117 1 9 9 1 6
117 1 10 10 0 4
117 2 1 11 0 5
117 2 2 12 0 5
117 2 3 13 2 6
117 2 4 14 1 6
117 2 5 15 0 5
117 2 6 16 0 4
117 2 7 17 1 5
117 2 8 18 1 5
117 2 9 19 2 4
117 2 10 20 0 6
117 3 1 21 1 5
117 3 2 22 0 4
117 3 3 23 0 5
117 3 4 24 2 6
117 3 5 25 1 5
117 3 6 26 0 5
