"Beep" "Day" "subjno" "Beepno" "PA" "NA." "PA_lag" "NA._lag"
5 4 88 35 6.59486877554381 0.963615524389218 6.31201873875985 0.551408345082987
6 4 88 36 4.64279427111769 -0.435312193967961 6.59486877554381 0.963615524389218
7 4 88 37 3.97918296019612 0.449375608827653 4.64279427111769 -0.435312193967961
8 4 88 38 5.77207624864758 0.657496774758558 3.97918296019612 0.449375608827653
9 4 88 39 6.73262940128639 0.572061793872963 5.77207624864758 0.657496774758558
10 4 88 40 6.38504119800349 -0.723365874169694 6.73262940128639 0.572061793872963
1 5 88 41 6.59227153831002 0.802401567018037 NA NA
2 5 88 42 6.93781347628178 0.00808022627638727 6.59227153831002 0.802401567018037
3 5 88 43 7.28487984792342 -0.0900189122640069 6.93781347628178 0.00808022627638727
4 5 88 44 6.2326883503109 0.602691296595701 7.28487984792342 -0.0900189122640069
5 5 88 45 6.93153227203315 -0.790506138792498 6.2326883503109 0.602691296595701
6 5 88 46 7.01344333225504 -0.17589582075011 6.93153227203315 -0.790506138792498
7 5 88 47 7.37126129376595 -0.263488841458347 7.01344333225504 -0.17589582075011
8 5 88 48 7.20435095403951 -0.068045899509853 7.37126129376595 -0.263488841458347
9 5 88 49 5.19786395807018 2.00655886485974 7.20435095403951 -0.068045899509853
10 5 88 50 5.50783502920114 0.65406928497388 5.19786395807018 2.00655886485974
1 6 88 51 5.60297760476057 1.12534239925447 NA NA
2 6 88 52 6.83485421832594 0.416867166846854 5.60297760476057 1.12534239925447
3 6 88 53 7.12713747962271 -0.388230011959631 6.83485421832594 0.416867166846854
4 6 88 54 7.58224658281972 0.425354301930584 7.12713747962271 -0.388230011959631
5 6 88 55 6.39604308464643 0.00212795370388053 7.58224658281972 0.425354301930584
6 6 88 56 4.06966175064554 -0.184687886085212 6.39604308464643 0.00212795370388053
7 6 88 57 5.85039784260034 0.0268500157807482 4.06966175064554 -0.184687886085212
8 6 88 58 5.57879096940215 2.25112137445792 5.85039784260034 0.0268500157807482
9 6 88 59 5.25541219403204 -0.893482498896792 5.57879096940215 2.25112137445792
10 6 88 60 6.74467220955886 0.671070948903855 5.25541219403204 -0.893482498896792
1 1 89 1 7.36506794140626 -0.530749291027167 NA NA
2 1 89 2 5.76578410220463 -1.66182197942695 7.36506794140626 -0.530749291027167
3 1 89 3 5.86813678905327 -1.34196030511476 5.76578410220463 -1.66182197942695
4 1 89 4 5.91183128703697 -1.51215889908145 5.86813678905327 -1.34196030511476
5 1 89 5 6.94649226523785 -1.79521581567882 5.91183128703697 -1.51215889908145
6 1 89 6 7.92215407489329 -2.10134463597752 6.94649226523785 -1.79521581567882
7 1 89 7 7.79142652420368 -2.79483270033096 7.92215407489329 -2.10134463597752
8 1 89 8 8.79184305928019 -2.21056254181285 7.79142652420368 -2.79483270033096
9 1 89 9 8.1329259146712 -3.31423160204073 8.79184305928019 -2.21056254181285
10 1 89 10 8.57556786450865 -4.25418397169403 8.1329259146712 -3.31423160204073
1 2 89 11 7.47875008510949 -3.88383054782289 NA NA
2 2 89 12 7.83205970688471 -3.8643758410472 7.47875008510949 -3.88383054782289
3 2 89 13 7.69783735075952 -2.87437147480334 7.83205970688471 -3.8643758410472
4 2 89 14 7.00176566358044 -3.00994118376164 7.69783735075952 -2.87437147480334
5 2 89 15 6.36021967260675 -0.847671334558196 7.00176566358044 -3.00994118376164
6 2 89 16 4.80024448186574 -0.397039570412088 6.36021967260675 -0.847671334558196
7 2 89 17 3.37877943239692 0.36503829579269 4.80024448186574 -0.397039570412088
8 2 89 18 4.96588972903463 -0.335586087729679 3.37877943239692 0.36503829579269
9 2 89 19 4.96823258257724 -0.620577398222685 4.96588972903463 -0.335586087729679
10 2 89 20 4.72578448979589 0.00971228829280824 4.96823258257724 -0.620577398222685
1 3 89 21 5.19958440972525 -0.0412330439252633 NA NA
2 3 89 22 5.09508991810479 -0.163034016279697 5.19958440972525 -0.0412330439252633
3 3 89 23 4.86752011536849 -0.0923395208466811 5.09508991810479 -0.163034016279697
4 3 89 24 5.3147019443198 0.144442740795681 4.86752011536849 -0.0923395208466811
5 3 89 25 4.55294230503151 -0.38521709364273 5.3147019443198 0.144442740795681
6 3 89 26 3.68358295977504 1.08733676403059 4.55294230503151 -0.38521709364273
7 3 89 27 2.5015871168078 1.9420469156149 3.68358295977504 1.08733676403059
8 3 89 28 4.54747802137367 1.03760726468759 2.5015871168078 1.9420469156149
9 3 89 29 3.05527161864253 1.66334548812108 4.54747802137367 1.03760726468759
10 3 89 30 4.71036306410159 1.66173589532292 3.05527161864253 1.66334548812108
1 4 89 31 6.28498365499256 1.71639353838142 NA NA
2 4 89 32 5.2558654491112 0.495990587483083 6.28498365499256 1.71639353838142
3 4 89 33 6.59538128027885 -0.763742283262221 5.2558654491112 0.495990587483083
4 4 89 34 5.05875136276822 -0.38206205255391 6.59538128027885 -0.763742283262221
5 4 89 35 5.24192446913077 -0.443144266660029 5.05875136276822 -0.38206205255391
6 4 89 36 5.66800348952279 0.376735487428868 5.24192446913077 -0.443144266660029
7 4 89 37 6.60882025618632 0.383273780101915 5.66800348952279 0.376735487428868
8 4 89 38 5.77800214089368 -1.51758668191614 6.60882025618632 0.383273780101915
9 4 89 39 4.67529603977464 -2.03059170639204 5.77800214089368 -1.51758668191614
10 4 89 40 7.19628902393792 -1.56949825834192 4.67529603977464 -2.03059170639204
1 5 89 41 6.35872423343779 -1.73344475467759 NA NA
2 5 89 42 6.37821601506843 -2.00689333491046 6.35872423343779 -1.73344475467759
3 5 89 43 6.01910063381541 -1.47963002642467 6.37821601506843 -2.00689333491046
4 5 89 44 3.81441282306498 -0.444647836237286 6.01910063381541 -1.47963002642467
5 5 89 45 4.91918146744853 -0.164112013485818 3.81441282306498 -0.444647836237286
6 5 89 46 6.0576914977691 -1.0163564965018 4.91918146744853 -0.164112013485818
7 5 89 47 5.54272257790882 -1.98947321540228 6.0576914977691 -1.0163564965018
8 5 89 48 5.26078927415995 -1.45266199330604 5.54272257790882 -1.98947321540228
9 5 89 49 4.96846766318636 -1.63171603818496 5.26078927415995 -1.45266199330604
10 5 89 50 4.36147876270154 -1.05401564289769 4.96846766318636 -1.63171603818496
1 6 89 51 5.2131753264158 -0.885757393412431 NA NA
2 6 89 52 5.68530228546195 -0.854216017193937 5.2131753264158 -0.885757393412431
3 6 89 53 6.0386238899658 0.462552054939091 5.68530228546195 -0.854216017193937
4 6 89 54 5.14733655864878 -0.117999461544496 6.0386238899658 0.462552054939091
5 6 89 55 4.39623751004848 -1.27865389044906 5.14733655864878 -0.117999461544496
6 6 89 56 4.6389116237559 -0.880267991736402 4.39623751004848 -1.27865389044906
7 6 89 57 5.92867505316974 -0.00970501746096142 4.6389116237559 -0.880267991736402
8 6 89 58 4.91486706551723 -0.323184513895648 5.92867505316974 -0.00970501746096142
9 6 89 59 4.0196307976615 -0.696858157691009 4.91486706551723 -0.323184513895648
10 6 89 60 5.72572107299225 -0.571637252637923 4.0196307976615 -0.696858157691009
1 1 90 1 5.33388011898845 3.42685152120601 NA NA
2 1 90 2 4.15401841860476 4.17413169496827 5.33388011898845 3.42685152120601
3 1 90 3 5.35876232914784 3.78369025553772 4.15401841860476 4.17413169496827
4 1 90 4 4.97704338693372 4.58751287609313 5.35876232914784 3.78369025553772
5 1 90 5 4.5157152553278 3.54930064747624 4.97704338693372 4.58751287609313
6 1 90 6 4.24897718759954 3.79805806762852 4.5157152553278 3.54930064747624
7 1 90 7 4.90803030340732 3.56661079720179 4.24897718759954 3.79805806762852
8 1 90 8 5.60231621027224 3.13123068244117 4.90803030340732 3.56661079720179
9 1 90 9 6.53351308372972 3.4850392050291 5.60231621027224 3.13123068244117
10 1 90 10 5.50543841790979 3.10409167932737 6.53351308372972 3.4850392050291
1 2 90 11 5.03593752411779 4.42572572496045 NA NA
2 2 90 12 4.64507688763076 3.46426160420442 5.03593752411779 4.42572572496045
3 2 90 13 4.47202483435219 4.11963596504905 4.64507688763076 3.46426160420442
4 2 90 14 3.27249133114216 5.07055521289642 4.47202483435219 4.11963596504905
5 2 90 15 3.32415684997581 3.80965972075153 3.27249133114216 5.07055521289642
6 2 90 16 3.48572198153108 4.12972820838035 3.32415684997581 3.80965972075153
7 2 90 17 4.37077442323263 4.4638896125552 3.48572198153108 4.12972820838035
8 2 90 18 4.54843795335824 5.46399176030712 4.37077442323263 4.4638896125552
9 2 90 19 2.23047844348671 3.72009158378432 4.54843795335824 5.46399176030712
10 2 90 20 2.84607323118675 2.5526241427097 2.23047844348671 3.72009158378432
1 3 90 21 2.67380058839331 4.48500210460778 NA NA
2 3 90 22 5.07190327358472 4.63425195771452 2.67380058839331 4.48500210460778
3 3 90 23 4.71342318828155 3.91336252915627 5.07190327358472 4.63425195771452
4 3 90 24 4.11408161417432 3.3801816036583 4.71342318828155 3.91336252915627
5 3 90 25 3.97779544984269 2.60743514303264 4.11408161417432 3.3801816036583
6 3 90 26 4.40921791362024 3.64472885342395 3.97779544984269 2.60743514303264
7 3 90 27 3.93656530842953 2.55634084178639 4.40921791362024 3.64472885342395
8 3 90 28 4.52944662101575 3.48209992300052 3.93656530842953 2.55634084178639
9 3 90 29 5.33958642550675 2.99997831945994 4.52944662101575 3.48209992300052
10 3 90 30 4.3640184211339 4.5901773839828 5.33958642550675 2.99997831945994
1 4 90 31 4.95339167046259 4.71009035255101 NA NA
2 4 90 32 5.07093439609593 3.50803126971526 4.95339167046259 4.71009035255101
3 4 90 33 4.64488092921112 4.19429624230457 5.07093439609593 3.50803126971526
4 4 90 34 4.42047977721801 3.17754971275567 4.64488092921112 4.19429624230457
5 4 90 35 4.63569966080444 3.91117147349009 4.42047977721801 3.17754971275567
6 4 90 36 3.52558289606765 4.09228711145894 4.63569966080444 3.91117147349009
7 4 90 37 2.17948895772416 4.56618222978947 3.52558289606765 4.09228711145894
8 4 90 38 3.88957787859013 2.65234007638331 2.17948895772416 4.56618222978947
9 4 90 39 4.69261870428783 2.95183759362821 3.88957787859013 2.65234007638331
10 4 90 40 5.56139932812249 3.94565877068575 4.69261870428783 2.95183759362821
1 5 90 41 4.02766770458958 3.13095527248107 NA NA
2 5 90 42 4.37252290506571 3.11112571586835 4.02766770458958 3.13095527248107
3 5 90 43 4.08340302729811 3.29685817757016 4.37252290506571 3.11112571586835
4 5 90 44 4.88416584788293 3.81177380909599 4.08340302729811 3.29685817757016
5 5 90 45 4.94826163254583 3.79356226154498 4.88416584788293 3.81177380909599
6 5 90 46 5.27667478084918 5.38912225531694 4.94826163254583 3.79356226154498
7 5 90 47 4.10502000794114 3.12655630418672 5.27667478084918 5.38912225531694
8 5 90 48 5.59194631852763 3.34087807532195 4.10502000794114 3.12655630418672
9 5 90 49 4.69871286978979 3.80561005744373 5.59194631852763 3.34087807532195
10 5 90 50 5.20923477726314 2.91635305567411 4.69871286978979 3.80561005744373
1 6 90 51 4.09374173638552 3.39259477372913 NA NA
2 6 90 52 4.48368541029946 2.84191815140231 4.09374173638552 3.39259477372913
3 6 90 53 4.51627990503218 4.69016969229284 4.48368541029946 2.84191815140231
4 6 90 54 4.54126112122686 3.54171201567036 4.51627990503218 4.69016969229284
5 6 90 55 4.82350614059268 5.41455094532858 4.54126112122686 3.54171201567036
6 6 90 56 3.99871098122792 4.48297368369931 4.82350614059268 5.41455094532858
7 6 90 57 3.91949967218757 4.63490870545231 3.99871098122792 4.48297368369931
8 6 90 58 4.77980090284175 3.59727241314039 3.91949967218757 4.63490870545231
9 6 90 59 5.23615171814508 3.88183744110994 4.77980090284175 3.59727241314039
10 6 90 60 4.68493750099518 3.74192420654219 5.23615171814508 3.88183744110994
1 1 91 1 5.47305898584171 0.910325145060597 NA NA
2 1 91 2 4.48063206809263 0.594294190243705 5.47305898584171 0.910325145060597
3 1 91 3 4.41260603524104 0.166499661607587 4.48063206809263 0.594294190243705
4 1 91 4 5.40379476479239 2.52402707943788 4.41260603524104 0.166499661607587
5 1 91 5 3.18202242671771 0.886313991453986 5.40379476479239 2.52402707943788
6 1 91 6 4.16520109636496 1.47920298776173 3.18202242671771 0.886313991453986
7 1 91 7 5.71579136036631 2.19728033487184 4.16520109636496 1.47920298776173
8 1 91 8 4.38428607177198 1.19468750587069 5.71579136036631 2.19728033487184
9 1 91 9 4.89794799119856 0.725237042028953 4.38428607177198 1.19468750587069
10 1 91 10 3.7428049399708 0.257774464294749 4.89794799119856 0.725237042028953
1 2 91 11 4.80463987546018 1.18087841056484 NA NA
2 2 91 12 4.9953789359518 0.603901288511039 4.80463987546018 1.18087841056484
3 2 91 13 6.57916653350985 1.86246672618067 4.9953789359518 0.603901288511039
4 2 91 14 5.95473994360882 1.35785179596109 6.57916653350985 1.86246672618067
5 2 91 15 5.08203405768635 0.464502762406817 5.95473994360882 1.35785179596109
6 2 91 16 5.65343908585172 0.550693603978075 5.08203405768635 0.464502762406817
7 2 91 17 5.63274816637442 0.812334340327724 5.65343908585172 0.550693603978075
8 2 91 18 5.52485550177701 0.928477528488098 5.63274816637442 0.812334340327724
9 2 91 19 7.34169596959761 0.605458743635021 5.52485550177701 0.928477528488098
10 2 91 20 5.68516549116065 -0.730284368030245 7.34169596959761 0.605458743635021
1 3 91 21 6.10931452542297 -1.11116602842107 NA NA
2 3 91 22 4.5414479964456 -0.855757539574389 6.10931452542297 -1.11116602842107
3 3 91 23 5.87278101370746 -0.812619021376529 4.5414479964456 -0.855757539574389
4 3 91 24 4.89919162893147 0.541834172332711 5.87278101370746 -0.812619021376529
5 3 91 25 4.60377604055953 0.375033205397425 4.89919162893147 0.541834172332711
6 3 91 26 3.20878712038532 0.572333411937659 4.60377604055953 0.375033205397425
7 3 91 27 3.46148855868645 0.42033578755032 3.20878712038532 0.572333411937659
8 3 91 28 3.17940848834332 1.3769861657777 3.46148855868645 0.42033578755032
9 3 91 29 5.43086205438459 0.248246397901317 3.17940848834332 1.3769861657777
10 3 91 30 5.65564165348246 0.0608539889712294 5.43086205438459 0.248246397901317
1 4 91 31 5.02325182116802 0.470591289882263 NA NA
2 4 91 32 4.97396153533818 0.557342808937136 5.02325182116802 0.470591289882263
3 4 91 33 6.06064735550562 0.584792720667916 4.97396153533818 0.557342808937136
4 4 91 34 5.40679730101774 0.681782486254278 6.06064735550562 0.584792720667916
5 4 91 35 7.31044807271162 2.35048800217862 5.40679730101774 0.681782486254278
6 4 91 36 5.6096916696812 -0.455113485786409 7.31044807271162 2.35048800217862
7 4 91 37 4.27864459446633 -2.27300095268589 5.6096916696812 -0.455113485786409
8 4 91 38 6.52682296763457 0.243692591283196 4.27864459446633 -2.27300095268589
9 4 91 39 6.02812142510293 -0.0283142146838831 6.52682296763457 0.243692591283196
10 4 91 40 6.36263422016824 -0.978118126669353 6.02812142510293 -0.0283142146838831
1 5 91 41 6.91444070695381 -1.40652079551026 NA NA
2 5 91 42 8.76443480938386 -1.07409681841516 6.91444070695381 -1.40652079551026
3 5 91 43 6.97529272319296 -1.15752812990533 8.76443480938386 -1.07409681841516
4 5 91 44 6.12054983265618 -0.462224048022626 6.97529272319296 -1.15752812990533
5 5 91 45 4.87727612303148 -1.04454535244069 6.12054983265618 -0.462224048022626
6 5 91 46 5.09524995808617 -1.20481827523872 4.87727612303148 -1.04454535244069
7 5 91 47 5.93534924665546 0.332929201561295 5.09524995808617 -1.20481827523872
8 5 91 48 6.23196217413451 0.664332305803933 5.93534924665546 0.332929201561295
9 5 91 49 4.83125368340398 -0.166204640234117 6.23196217413451 0.664332305803933
10 5 91 50 4.6118504642831 0.43192539177892 4.83125368340398 -0.166204640234117
1 6 91 51 5.74719860396315 1.14892954031153 NA NA
2 6 91 52 5.26359096950759 0.668906020061245 5.74719860396315 1.14892954031153
3 6 91 53 4.32532699525225 0.995670916803795 5.26359096950759 0.668906020061245
4 6 91 54 3.17987197332177 1.23431215055414 4.32532699525225 0.995670916803795
5 6 91 55 4.64795643604619 0.442062202105098 3.17987197332177 1.23431215055414
6 6 91 56 5.36694367592738 1.34552915586589 4.64795643604619 0.442062202105098
7 6 91 57 4.75821731186157 1.88576378837722 5.36694367592738 1.34552915586589
8 6 91 58 5.74414643466361 0.996840607571041 4.75821731186157 1.88576378837722
9 6 91 59 5.43381984551626 -0.102918791000042 5.74414643466361 0.996840607571041
10 6 91 60 5.26566867409609 0.413950903399594 5.43381984551626 -0.102918791000042
1 1 92 1 4.5393084213259 -0.179272087779924 NA NA
2 1 92 2 3.92651254895858 -0.301925742762014 4.5393084213259 -0.179272087779924
3 1 92 3 4.77642805986869 0.630222651319006 3.92651254895858 -0.301925742762014
4 1 92 4 4.34222592358783 -0.676739320173846 4.77642805986869 0.630222651319006
5 1 92 5 5.39244864020103 0.530628581331272 4.34222592358783 -0.676739320173846
6 1 92 6 6.27457831929838 0.798487543972555 5.39244864020103 0.530628581331272
7 1 92 7 6.39565410262564 1.89824763852766 6.27457831929838 0.798487543972555
8 1 92 8 7.06053606723043 1.8174554863724 6.39565410262564 1.89824763852766
9 1 92 9 5.84389462079725 0.849831689102652 7.06053606723043 1.8174554863724
10 1 92 10 6.26334626463273 -0.608511267896822 5.84389462079725 0.849831689102652
1 2 92 11 6.08441328145638 -0.629248072193697 NA NA
2 2 92 12 5.72028193252862 -0.694166135224209 6.08441328145638 -0.629248072193697
3 2 92 13 5.23570982560804 0.881059847895182 5.72028193252862 -0.694166135224209
4 2 92 14 5.01693630419286 0.251701671191946 5.23570982560804 0.881059847895182
5 2 92 15 4.64213536681031 0.412593488071006 5.01693630419286 0.251701671191946
6 2 92 16 5.02048479812281 -0.0910601796144508 4.64213536681031 0.412593488071006
7 2 92 17 6.59589167995799 1.09951694892607 5.02048479812281 -0.0910601796144508
8 2 92 18 5.66062209556528 0.501973293007581 6.59589167995799 1.09951694892607
9 2 92 19 7.1495825878489 1.38186510236734 5.66062209556528 0.501973293007581
10 2 92 20 6.16349188765823 1.64895866463563 7.1495825878489 1.38186510236734
1 3 92 21 5.4884774043349 -1.11771857128553 NA NA
2 3 92 22 5.39281842816119 0.370607834037456 5.4884774043349 -1.11771857128553
3 3 92 23 5.10325557630447 0.12827151924464 5.39281842816119 0.370607834037456
4 3 92 24 4.9628783698624 1.10454336834609 5.10325557630447 0.12827151924464
